Congress,DistNum,State,PartyCode,Name,FirstDim
69,4,CALIFOR,200,KAHN  F.P.,0.2
69,6,CALIFOR,200,CARTER  A.,0.175
69,7,CALIFOR,200,BARBOUR  H.,0.276
69,8,CALIFOR,200,FREE  A.M.,0.433
69,9,CALIFOR,200,LINEBERGER,0.278
69,11,CALIFOR,200,SWING  P.D.,0.212
69,1,COLORAD,200,VAILE  W.N.,0.417
69,2,COLORAD,200,TIMBERLAKE,0.435
69,3,COLORAD,200,HARDY  G.U.,0.414
69,4,COLORAD,100,TAYLOR  E.,-0.134
69,1,CONNECT,200,FENN  E.H.,0.421
69,2,CONNECT,200,FREEMAN  R.,0.41
69,3,CONNECT,200,TILSON  J.,0.609
69,4,CONNECT,200,MERRITT  S.,0.621
69,5,CONNECT,200,GLYNN  J.P.,0.396
69,1,DELAWAR,200,HOUSTON  R.,0.476
69,1,FLORIDA,100,DRANE  H.J.,-0.355
69,2,FLORIDA,100,GREEN  R.A.,-0.226
69,3,FLORIDA,100,SMITHWICK,-0.292
69,4,FLORIDA,100,SEARS  W.J.,-0.398
69,1,GEORGIA,100,EDWARDS  C.,-0.535
69,2,GEORGIA,100,COX  E.E.,-0.018
69,3,GEORGIA,100,CRISP  C.R.,-0.382
69,4,GEORGIA,100,WRIGHT  W.,-0.37
69,5,GEORGIA,100,UPSHAW  W.,-0.294
69,6,GEORGIA,100,RUTHERFORD,-0.25
69,7,GEORGIA,100,LEE  G.,-0.433
69,8,GEORGIA,100,BRAND  C.H.,-0.37
69,9,GEORGIA,100,BELL  T.M.,-0.456
69,10,GEORGIA,100,VINSON  C.,-0.211
69,11,GEORGIA,100,LANKFORD,-0.264
69,12,GEORGIA,100,LARSEN  W.,-0.355
69,1,IDAHO,200,FRENCH  B.,0.394
69,2,IDAHO,200,SMITH  A.T.,0.357
69,1,ILLINOI,200,MADDEN  M.,0.48
69,2,ILLINOI,200,HULL  M.D.,0.443
69,3,ILLINOI,200,SPROUL  E.,0.547
69,4,ILLINOI,100,DOYLE  T.A.,-0.354
69,5,ILLINOI,100,SABATH  A.,-0.484
69,6,ILLINOI,200,GORMAN  J.,0.164
69,7,ILLINOI,200,MICHAELSON,0.294
69,8,ILLINOI,100,KUNZ  S.H.,-0.423
69,9,ILLINOI,200,BRITTEN  F.,0.436
69,10,ILLINOI,200,CHINDBLOM,0.543
69,11,ILLINOI,200,REID  F.R.,0.293
69,12,ILLINOI,200,FULLER  C.,0.43
69,13,ILLINOI,200,JOHNSON  W.,0.321
69,14,ILLINOI,200,ALLEN  J.C.,0.422
69,15,ILLINOI,200,KING  E.J.,0.302
69,16,ILLINOI,200,HULL  W.,0.336
69,17,ILLINOI,200,FUNK  F.H.,0.406
69,18,ILLINOI,200,HOLADAY  W.,0.358
69,19,ILLINOI,200,ADKINS  C.,0.314
69,20,ILLINOI,100,RAINEY  H.,-0.279
69,21,ILLINOI,200,WHEELER  L.,0.383
69,22,ILLINOI,200,IRWIN  E.M.,0.15
69,23,ILLINOI,100,ARNOLD  W.,-0.16
69,24,ILLINOI,200,WILLIAMS,0.386
69,25,ILLINOI,200,DENISON  E.,0.421
69,99,ILLINOI,200,RATHBONE,0.209
69,99,ILLINOI,200,YATES  R.,0.406
69,1,INDIANA,200,ROWBOTTOM,0.342
69,2,INDIANA,100,GREENWOOD,-0.214
69,3,INDIANA,100,GARDNER  F.,-0.193
69,4,INDIANA,100,CANFIELD,-0.208
69,5,INDIANA,200,JOHNSON  N.,0.328
69,6,INDIANA,200,ELLIOTT  R.,0.536
69,7,INDIANA,200,UPDIKE  R.,0.396
69,8,INDIANA,200,VESTAL  A.,0.47
69,9,INDIANA,200,PURNELL  F.,0.466
69,10,INDIANA,200,WOOD  W.R.,0.58
69,11,INDIANA,200,HALL  A.R.,0.426
69,12,INDIANA,200,HOGG  D.,0.377
69,13,INDIANA,200,HICKEY  A.,0.406
69,1,IOWA,200,KOPP  W.F.,0.315
69,2,IOWA,200,LETTS  F.D.,0.441
69,3,IOWA,200,ROBINSON,0.431
69,4,IOWA,200,HAUGEN  G.,0.374
69,5,IOWA,200,COLE  C.,0.517
69,6,IOWA,200,RAMSEYER,0.42
69,7,IOWA,200,DOWELL  C.,0.321
69,8,IOWA,200,THURSTON,0.395
69,9,IOWA,200,GREEN  W.R.,0.441
69,10,IOWA,200,DICKINSON,0.487
69,11,IOWA,200,BOIES  W.D.,0.37
69,1,KANSAS,200,ANTHONY  D.,0.501
69,2,KANSAS,100,LITTLE  C.,-0.156
69,3,KANSAS,200,SPROUL  W.,0.404
69,4,KANSAS,200,HOCH  H.,0.493
69,5,KANSAS,200,STRONG  J.,0.437
69,6,KANSAS,200,WHITE  H.B.,0.44
69,7,KANSAS,200,TINCHER  J.,0.504
69,8,KANSAS,100,AYRES  W.A.,-0.072
69,1,KENTUCK,100,BARKLEY  A.,-0.384
69,2,KENTUCK,100,KINCHELOE,-0.447
69,3,KENTUCK,100,MOORE  J.W.,-0.232
69,4,KENTUCK,100,JOHNSON  B.,-0.272
69,5,KENTUCK,200,THATCHER,0.385
69,6,KENTUCK,100,ROUSE  A.B.,-0.45
69,7,KENTUCK,100,CHAPMAN  V.,-0.117
69,8,KENTUCK,100,GILBERT  R.,-0.326
69,9,KENTUCK,100,VINSON  F.,-0.251
69,10,KENTUCK,200,KIRK  A.J.,0.241
69,11,KENTUCK,200,ROBISON  J.,0.299
69,1,LOUISIA,100,O'CONNOR,-0.322
69,2,LOUISIA,100,SPEARING,-0.421
69,3,LOUISIA,100,MARTIN  W.,-0.154
69,4,LOUISIA,100,SANDLIN  J.,-0.312
69,5,LOUISIA,100,WILSON  R.,-0.367
69,6,LOUISIA,100,KEMP  B.E.,-0.333
69,7,LOUISIA,100,LAZARO  L.,-0.339
69,8,LOUISIA,100,ASWELL  J.,-0.443
69,1,MAINE,200,BEEDY  C.L.,0.459
69,2,MAINE,200,WHITE  W.H.,0.325
69,3,MAINE,200,NELSON  J.,0.522
69,4,MAINE,200,HERSEY  I.,0.532
69,1,MARYLAN,100,GOLDSBROUGH,-0.344
69,2,MARYLAN,100,TYDINGS  M.,-0.107
69,3,MARYLAN,200,HILL  J.P.,0.532
69,4,MARYLAN,100,LINTHICUM,-0.33
69,5,MARYLAN,100,GAMBRILL,-0.338
69,6,MARYLAN,200,ZIHLMAN  F.,0.272
69,1,MASSACH,200,TREADWAY,0.421
69,2,MASSACH,200,BOWLES  H.,0.649
69,3,MASSACH,200,FOSS  F.H.,0.376
69,4,MASSACH,200,STOBBS  G.,0.462
69,5,MASSACH,200,ROGERS  E.,0.144
69,6,MASSACH,200,ANDREW  A.,0.395
69,7,MASSACH,100,CONNERY  W.,-0.359
69,8,MASSACH,200,DALLINGER,0.384
69,9,MASSACH,200,UNDERHILL,0.999
69,10,MASSACH,100,DOUGLASS,-0.416
69,11,MASSACH,200,TINKKAM  G.,0.494
69,12,MASSACH,100,GALLIVAN,-0.263
69,13,MASSACH,200,LUCE  R.,0.576
69,14,MASSACH,200,FROTHINGHAM,0.466
69,15,MASSACH,200,MARTIN  J.,0.205
69,16,MASSACH,200,GIFFORD  C.,0.323
69,1,MICHIGA,200,SOSNOWSKI,0.796
69,2,MICHIGA,200,MICHENER,0.309
69,3,MICHIGA,200,HOOPER  J.,0.433
69,4,MICHIGA,200,KETCHAM  J.,0.365
69,5,MICHIGA,200,MAPES  C.E.,0.37
69,6,MICHIGA,200,HUDSON  G.,0.528
69,7,MICHIGA,200,CRAMTON  L.,0.488
69,8,MICHIGA,200,VINCENT  B.,0.446
69,9,MICHIGA,200,MCLAUGHLIN,0.434
69,10,MICHIGA,200,WOODRUFF,0.342
69,11,MICHIGA,200,SCOTT  F.D.,0.377
69,12,MICHIGA,200,JAMES  W.F.,0.241
69,13,MICHIGA,200,MCLEOD  C.,0.23
69,1,MINNESO,200,FURLOW  A.,0.371
69,2,MINNESO,200,CLAGUE  F.,0.375
69,3,MINNESO,200,ANDRESEN,0.318
69,4,MINNESO,200,KELLER  O.,0.163
69,5,MINNESO,200,NEWTON  W.,0.435
69,6,MINNESO,200,KNUTSON  H.,0.415
69,7,MINNESO,537,KVALE  O.J.,0.13
69,8,MINNESO,537,CARSS  W.L.,-0.138
69,9,MINNESO,537,WEFALD  K.,0.099
69,10,MINNESO,200,GOODWIN  G.,0.355
69,1,MISSISS,100,RANKIN  J.,-0.007
69,2,MISSISS,100,LOWREY  B.,-0.218
69,3,MISSISS,100,WHITTINGTON,-0.052
69,4,MISSISS,100,BUSBY  T.J.,-0.15
69,5,MISSISS,100,COLLINS  R.,-0.133
69,6,MISSISS,100,WILSON  T.,-0.372
69,7,MISSISS,100,QUIN  P.E.,-0.423
69,8,MISSISS,100,COLLIER  J.,-0.465
69,1,MISSOUR,100,ROMJUE  M.,-0.301
69,2,MISSOUR,100,LOZIER  R.,-0.146
69,3,MISSOUR,100,MILLIGAN,-0.313
69,4,MISSOUR,200,FAUST  C.L.,0.426
69,5,MISSOUR,200,ELLIS  E.C.,0.451
69,6,MISSOUR,100,DICKINSON,-0.289
69,7,MISSOUR,100,MAJOR  S.C.,-0.251
69,8,MISSOUR,100,NELSON  W.,-0.247
69,9,MISSOUR,100,CANNON  C.,-0.17
69,10,MISSOUR,200,NEWTON  C.,0.284
69,11,MISSOUR,100,HAWES  H.B.,-0.273
69,11,MISSOUR,100,COCHRAN  J.,-0.267
69,12,MISSOUR,200,DYER  L.C.,0.319
69,13,MISSOUR,200,KIEFNER  C.,0.365
69,14,MISSOUR,200,BAILEY  R.,0.324
69,15,MISSOUR,200,MANLOVE  J.,0.372
69,16,MISSOUR,100,RUBEY  T.L.,-0.233
69,1,MONTANA,100,EVANS  J.M.,-0.172
69,2,MONTANA,200,LEAVITT  S.,0.343
69,1,NEBRASK,100,MOREHEAD,0.087
69,2,NEBRASK,200,SEARS  W.G.,0.366
69,3,NEBRASK,100,HOWARD  E.,-0.016
69,4,NEBRASK,200,MCLAUGHLIN,0.392
69,5,NEBRASK,100,SHALLENBERG,-0.102
69,6,NEBRASK,200,SIMMONS  R.,0.423
69,1,NEVADA,200,ARENTZ  S.,0.346
69,1,NEW HAM,200,HALE  F.,0.536
69,2,NEW HAM,200,WASON  E.H.,0.564
69,1,NEW JER,200,PATTERSON,0.468
69,2,NEW JER,200,BACHARACH,0.372
69,3,NEW JER,200,APPLEBY  S.,0.423
69,4,NEW JER,200,EATON  C.A.,0.272
69,5,NEW JER,200,ACKERMAN,0.67
69,6,NEW JER,200,PERKINS  R.,0.529
69,7,NEW JER,200,SEGER  G.N.,0.212
69,8,NEW JER,200,TAYLOR  H.,0.47
69,9,NEW JER,200,FORT  F.W.,0.654
69,10,NEW JER,200,LEHLBACH,0.47
69,11,NEW JER,100,AUF DER HEI,-0.5
69,12,NEW JER,100,NORTON  M.,-0.483
69,1,NEW MEX,100,MORROW  J.,-0.168
69,1,NEW YOR,200,BACON  R.L.,0.438
69,2,NEW YOR,100,KINDRED  J.,-0.426
69,3,NEW YOR,100,LINSAY  G.,-0.468
69,4,NEW YOR,100,CULLEN  T.,-0.474
69,5,NEW YOR,100,BLACK  L.M.,-0.49
69,6,NEW YOR,100,SOMERS  A.,-0.449
69,7,NEW YOR,100,QUAYLE  J.,-0.443
69,8,NEW YOR,100,CLEARY  W.,-0.408
69,9,NEW YOR,100,O'CONNELL,-0.417
69,10,NEW YOR,100,CELLER  E.,-0.458
69,11,NEW YOR,100,PRALL  A.S.,-0.464
69,12,NEW YOR,100,DICKSTEIN,-0.519
69,13,NEW YOR,100,SULLIVAN,-0.519
69,14,NEW YOR,200,PERLMAN  N.,0.078
69,15,NEW YOR,100,BOYLAN  J.,-0.505
69,16,NEW YOR,100,O'CONNOR,-0.471
69,17,NEW YOR,200,MILLS  O.L.,0.495
69,18,NEW YOR,100,CAREW  J.F.,-0.401
69,19,NEW YOR,100,BLOOM  SOL.,-0.447
69,20,NEW YOR,522,LA GUARDIA,0.202
69,21,NEW YOR,100,WELLER  R.,-0.412
69,22,NEW YOR,100,GRIFFIN  A.,-0.459
69,23,NEW YOR,100,OLIVER  F.,-0.463
69,24,NEW YOR,200,FAIRCHILD,0.351
69,25,NEW YOR,200,WAINWRIGHT,0.545
69,26,NEW YOR,200,FISH  H.JR.,0.261
69,27,NEW YOR,200,PRATT  H.J.,0.507
69,28,NEW YOR,100,CORNING  P.,-0.371
69,29,NEW YOR,200,PARKER  J.,0.501
69,30,NEW YOR,200,CROWTHER,0.393
69,31,NEW YOR,200,SNELL  B.H.,0.522
69,32,NEW YOR,200,SWEET  T.C.,0.475
69,33,NEW YOR,200,DAVENPORT,0.433
69,34,NEW YOR,200,TOLLEY  H.,0.48
69,35,NEW YOR,200,MAGEE  W.W.,0.438
69,36,NEW YOR,200,TABER  J.,0.597
69,37,NEW YOR,200,STALKER  G.,0.502
69,38,NEW YOR,100,JACOBSTEINE,-0.21
69,39,NEW YOR,200,SANDERS  A.,0.469
69,40,NEW YOR,200,DEMPSEY  S.,0.447
69,41,NEW YOR,200,MACGREGOR,0.457
69,42,NEW YOR,100,MEAD  J.M.,-0.453
69,43,NEW YOR,200,REED  D.A.,0.548
69,1,NORTH C,100,WARREN  L.,-0.186
69,2,NORTH C,100,KERR  J.H.,-0.179
69,3,NORTH C,100,ABERNETY,-0.365
69,4,NORTH C,100,POU  E.W.,-0.412
69,5,NORTH C,100,STEDMAN  C.,-0.393
69,6,NORTH C,100,LYON  H.L.,-0.332
69,7,NORTH C,100,HAMMER  W.,-0.321
69,8,NORTH C,100,DOUGHTON,-0.157
69,9,NORTH C,100,BULWINKLE,-0.206
69,10,NORTH C,100,WEAVER  Z.,-0.279
69,1,NORTH D,200,BURTNESS,0.427
69,2,NORTH D,200,HALL  T.,0.396
69,3,NORTH D,200,SINCLAIR,0.279
69,2,OHIO,200,STEPHENS,0.393
69,3,OHIO,200,FITZGERALD,0.271
69,4,OHIO,200,FITZGERALD,0.546
69,5,OHIO,200,THOMPSON,0.373
69,6,OHIO,200,KEARNS  C.,0.45
69,7,OHIO,200,BRAND  C.,0.498
69,8,OHIO,100,FLETCHER,-0.051
69,9,OHIO,200,CHALMERS,0.362
69,10,OHIO,200,JENKINS  T.,0.372
69,11,OHIO,100,UNDERWOOD,-0.164
69,12,OHIO,200,SPEAKS  J.,0.314
69,13,OHIO,200,BEGG  J.T.,0.583
69,14,OHIO,100,DAVEY  M.L.,-0.163
69,15,OHIO,200,MOORE  C.E.,0.407
69,16,OHIO,100,MCSWEENEY,-0.238
69,17,OHIO,200,MORGAN  W.,0.306
69,18,OHIO,200,MURPHY  B.,0.413
69,19,OHIO,200,COOPER  J.,0.354
69,20,OHIO,100,MOONEY  C.,-0.335
69,21,OHIO,100,CROSSER  R.,-0.318
69,22,OHIO,200,BURTON  T.,0.428
69,1,OKLAHOM,200,MONTGOMERY,0.179
69,2,OKLAHOM,100,HASTINGS,-0.216
69,3,OKLAHOM,100,CARTER  C.,-0.294
69,4,OKLAHOM,100,MCKEOWN  T.,-0.257
69,5,OKLAHOM,100,SWANK  F.B.,-0.2
69,6,OKLAHOM,100,THOMAS  J.,-0.16
69,7,OKLAHOM,100,MCCLINTIC,-0.214
69,8,OKLAHOM,200,GARBER  M.,0.365
69,1,OREGON,200,HAWLEY  W.,0.403
69,2,OREGON,200,SINNOTT  N.,0.334
69,3,OREGON,200,CRUMPACKER,0.356
69,1,PENNSYL,200,VARE  W.S.,0.435
69,2,PENNSYL,200,GRAHAM  G.,0.549
69,3,PENNSYL,200,RANSLEY  H.,0.367
69,4,PENNSYL,200,GOLDER  B.,0.249
69,5,PENNSYL,200,CONNOLLY,0.293
69,6,PENNSYL,200,WELSH  G.A.,0.427
69,7,PENNSYL,200,DARROW  G.,0.447
69,8,PENNSYL,200,BUTLER  T.,0.455
69,9,PENNSYL,200,WATSON  H.,0.486
69,10,PENNSYL,200,GRIEST  W.,0.412
69,11,PENNSYL,200,WATRES  L.,0.523
69,12,PENNSYL,200,CARPENTER,0.546
69,13,PENNSYL,200,BRUMM  G.F.,0.317
69,14,PENNSYL,200,ESTERLY  C.,0.331
69,15,PENNSYL,200,MCFADDEN,0.453
69,16,PENNSYL,200,KIESS  E.R.,0.403
69,17,PENNSYL,200,MAGRADY  F.,0.535
69,18,PENNSYL,200,BEERS  E.M.,0.492
69,19,PENNSYL,200,SWARTZ  J.,0.314
69,20,PENNSYL,200,WALTERS  A.,0.383
69,21,PENNSYL,200,KURTZ  J.B.,0.441
69,22,PENNSYL,200,MENGES  F.,0.466
69,23,PENNSYL,200,SWOOPE  W.,0.472
69,24,PENNSYL,200,KENDALL  S.,0.377
69,25,PENNSYL,200,TEMPLE  H.,0.429
69,26,PENNSYL,200,PHILLIPS,0.582
69,27,PENNSYL,200,STRONG  N.,0.437
69,28,PENNSYL,200,BIXLER  H.,0.475
69,29,PENNSYL,200,SHREVE  M.,0.455
69,30,PENNSYL,200,COYLE  W.R.,0.508
69,31,PENNSYL,200,WYANT  A.M.,0.403
69,32,PENNSYL,200,PORTER  S.,0.301
69,33,PENNSYL,200,KELLY  M.C.,0.209
69,34,PENNSYL,200,MORIN  J.,0.311
69,35,PENNSYL,200,MAGEE  J.M.,0.547
69,36,PENNSYL,200,CAMPBELL,0.271
69,1,RHODE I,200,BURDICK  C.,0.364
69,2,RHODE I,200,ALDRICH  R.,0.619
69,3,RHODE I,100,O'CONNELL,-0.303
69,1,SOUTH C,100,MCMILLAN,-0.138
69,2,SOUTH C,100,HARE  B.B.,-0.169
69,3,SOUTH C,100,DOMINICK,-0.463
69,4,SOUTH C,100,MCSWAIN  J.,-0.292
69,5,SOUTH C,100,STEVENSON,-0.476
69,6,SOUTH C,100,GASQUE  A.,-0.228
69,7,SOUTH C,100,FULMER  H.,-0.106
69,1,SOUTH D,200,CHRISTOPHER,0.457
69,2,SOUTH D,200,JOHNSON  R.,0.384
69,3,SOUTH D,200,WILLIAMSON,0.459
69,1,TENNESS,200,REECE  B.C.,0.249
69,2,TENNESS,200,TAYLOR  J.,0.255
69,3,TENNESS,100,MCREYNOLDS,-0.26
69,4,TENNESS,100,HULL  C.,-0.448
69,5,TENNESS,100,DAVIS  E.L.,-0.377
69,6,TENNESS,100,BYRNS  J.W.,-0.389
69,7,TENNESS,100,ESLICK  E.,-0.242
69,8,TENNESS,100,BROWNING,-0.317
69,9,TENNESS,100,GARRETT  F.,-0.481
69,10,TENNESS,100,FISHER  H.,-0.322
69,1,TEXAS,100,BLACK  E.,-0.443
69,2,TEXAS,100,BOX  J.C.,-0.437
69,3,TEXAS,100,SANDERS  M.,-0.291
69,4,TEXAS,100,RAYBURN  S.,-0.413
69,5,TEXAS,100,SUMNERS  H.,-0.204
69,6,TEXAS,100,JOHNSON  L.,-0.2
69,7,TEXAS,100,BRIGGS  C.,-0.305
69,8,TEXAS,100,GARRETT  D.,-0.418
69,9,TEXAS,100,MANSFIELD,-0.25
69,10,TEXAS,100,BUCHANAN,-0.529
69,11,TEXAS,100,CONNALLY,-0.196
69,12,TEXAS,100,LANHAM  F.G,-0.09
69,13,TEXAS,100,WILLIAMS,-0.517
69,14,TEXAS,200,WURZBACH,0.218
69,15,TEXAS,100,GARNER  J.,-0.501
69,16,TEXAS,100,HUDSPETH,-0.288
69,17,TEXAS,100,BLANTON  T.,-0.192
69,18,TEXAS,100,JONES  M.,-0.264
69,1,UTAH,200,COLTON  D.,0.449
69,2,UTAH,200,LEATHERWOOD,0.506
69,1,VERMONT,200,BRIGHAM  E.,0.495
69,2,VERMONT,200,GIBSON  E.,0.27
69,1,VIRGINI,100,BLAND  S.O.,-0.18
69,2,VIRGINI,100,DEAL  J.T.,-0.837
69,3,VIRGINI,100,MONTAGUE,-0.291
69,4,VIRGINI,100,DREWRY  P.,-0.167
69,5,VIRGINI,100,WHITEHEAD,-0.329
69,6,VIRGINI,100,WOODRUM  C.,-0.156
69,7,VIRGINI,100,HARRISON,-0.318
69,8,VIRGINI,100,MOORE  R.W.,-0.271
69,9,VIRGINI,100,PEERY  G.C.,-0.43
69,10,VIRGINI,100,TUCKER  H.,-0.626
69,1,WASHING,200,MILLER  J.,0.264
69,2,WASHING,200,HADLEY  L.,0.375
69,3,WASHING,200,JOHNSON  A.,0.481
69,4,WASHING,200,SUMMERS  J.,0.32
69,5,WASHING,100,HILL  S.B.,-0.096
69,1,WEST VI,200,BACHMANN,0.329
69,2,WEST VI,200,BOWMAN  F.,0.373
69,3,WEST VI,200,WOLVERTON,0.359
69,5,WEST VI,200,STROTHER,0.418
69,6,WEST VI,100,TAYLOR  J.,-0.115
69,1,WISCONS,200,COOPER  H.,0.271
69,2,WISCONS,200,VOIGT  E.,0.252
69,3,WISCONS,200,NELSON  J.,0.274
69,4,WISCONS,200,SCHAFER  J.,0.276
69,5,WISCONS,380,BERGER  V.,0.212
69,6,WISCONS,200,LAMPERT  F.,0.289
69,7,WISCONS,200,BECK  J.D.,0.225
69,8,WISCONS,200,BROWNE  E.,0.316
69,9,WISCONS,200,SCHNEIDER,0.106
69,10,WISCONS,200,FREAR  J.A.,0.35
69,11,WISCONS,200,PEAVEY  H.,0.195
69,1,WYOMING,200,WINTER  C.,0.355
69,0,ALABAMA,100,UNDERWOOD,-0.381
69,0,ALABAMA,100,HEFLIN  J.,-0.462
69,0,ARIZONA,100,ASHURST  H.,-0.232
69,0,ARIZONA,200,CAMERON  R.,0.525
69,0,ARKANSA,100,ROBINSON,-0.409
69,0,ARKANSA,100,CARAWAY  T.,-0.423
69,0,CALIFOR,200,JOHNSON  H.,0.317
69,0,CALIFOR,200,SHORTRIDGE,0.579
69,0,COLORAD,200,MEANS  R.W.,0.424
69,0,COLORAD,200,PHIPPS  L.,0.608
69,0,CONNECT,200,MCLEAN  G.,0.517
69,0,CONNECT,200,BINGHAM  H.,0.533
69,0,DELAWAR,100,BAYARD  T.,-0.244
69,0,DELAWAR,200,DUPONT  T.,0.631
69,0,FLORIDA,100,TRAMMELL,-0.269
69,0,FLORIDA,100,FLETCHER,-0.329
69,0,GEORGIA,100,HARRIS  W.,-0.422
69,0,GEORGIA,100,GEORGE  W.,-0.06
69,0,IDAHO,200,GOODING  F.,0.432
69,0,IDAHO,200,BORAH  W.E.,0.209
69,0,ILLINOI,200,MCKINLEY,0.496
69,0,ILLINOI,200,DENEEN  C.,0.523
69,0,INDIANA,200,WATSON  J.,0.568
69,0,INDIANA,200,ROBINSON,0.434
69,0,IOWA,200,BROOKHART,0.094
69,0,IOWA,200,CUMMINS  A.,0.262
69,0,IOWA,100,STECK  D.F.,-0.187
69,0,IOWA,200,STEWART  D.,0.328
69,0,KANSAS,200,CAPPER  A.,0.276
69,0,KANSAS,200,CURTIS  C.,0.445
69,0,KENTUCK,200,SACKETT  F.,0.397
69,0,KENTUCK,200,ERNST  R.P.,0.56
69,0,LOUISIA,100,RANSDELL,-0.199
69,0,LOUISIA,100,BROUSSARD,-0.019
69,0,MAINE,200,HALE  F.,0.421
69,0,MAINE,200,FERNALD  B.,0.594
69,0,MAINE,200,GOULD  A.R.,0.523
69,0,MARYLAN,200,WELLER  O.,0.445
69,0,MARYLAN,100,BRUCE  W.C.,-0.042
69,0,MASSACH,200,GILLETT  F.,0.766
69,0,MASSACH,200,BUTLER  W.,0.455
69,0,MASSACH,100,WALSH  D.I.,-0.114
69,0,MICHIGA,100,FERRIS  W.,-0.086
69,0,MICHIGA,200,COUZENS  J.,0.161
69,0,MINNESO,200,SCHALL  T.,0.325
69,0,MINNESO,537,SHIPSTEAD,0.196
69,0,MISSISS,100,STEPHENS,-0.556
69,0,MISSISS,100,HARRISON,-0.476
69,0,MISSOUR,100,REED  J.A.,-0.196
69,0,MISSOUR,200,WILLIAMS,0.801
69,0,MONTANA,100,WHEELER  B.,0.055
69,0,MONTANA,100,WALSH  T.J.,-0.258
69,0,NEBRASK,200,NORRIS  G.,0.13
69,0,NEBRASK,200,HOWELL  R.,0.204
69,0,NEVADA,100,PITTMAN  K.,-0.25
69,0,NEVADA,200,ODDIE  T.L.,0.529
69,0,NEW HAM,200,KEYES  H.W.,0.406
69,0,NEW HAM,200,MOSES  G.H.,0.801
69,0,NEW JER,200,EDGE  W.E.,0.482
69,0,NEW JER,100,EDWARDS  E.,-0.179
69,0,NEW MEX,100,BRATTON  S.,-0.164
69,0,NEW MEX,100,JONES  A.A.,-0.21
69,0,NEW YOR,200,WADSWORTH,0.455
69,0,NEW YOR,100,COPELAND,-0.022
69,0,NORTH C,100,OVERMAN  L.,-0.374
69,0,NORTH C,100,SIMMONS  F.,-0.357
69,0,NORTH D,200,FRAZIER  L.,0.178
69,0,NORTH D,200,NYE  G.P.,0.229
69,0,OHIO,200,WILLIS  F.,0.417
69,0,OHIO,200,FESS  S.D.,0.481
69,0,OKLAHOM,200,PINE  W.B.,0.49
69,0,OKLAHOM,200,HARRELD  J.,0.491
69,0,OREGON,200,STANFIELD,0.416
69,0,OREGON,200,MCNARY  C.,0.291
69,0,PENNSYL,200,PEPPER  G.,0.532
69,0,PENNSYL,200,REED  D.A.,0.525
69,0,RHODE I,200,METCALF  J.,0.395
69,0,RHODE I,100,GERRY  P.G.,-0.183
69,0,SOUTH C,100,BLEASE  C.,-0.981
69,0,SOUTH C,100,SMITH  E.D.,-0.282
69,0,SOUTH D,200,MCMASTER,0.158
69,0,SOUTH D,200,NORBECK  P.,0.292
69,0,TENNESS,100,TYSON  L.D.,-0.358
69,0,TENNESS,100,MCKELLAR,-0.204
69,0,TEXAS,100,MAYFIELD,-0.341
69,0,TEXAS,100,SHEPPARD,-0.351
69,0,UTAH,200,SMOOT  R.,0.547
69,0,UTAH,100,KING  W.H.,-0.213
69,0,VERMONT,200,GREENE  F.,0.562
69,0,VERMONT,200,DALE  P.H.,0.433
69,0,VIRGINI,100,GLASS  C.,-0.302
69,0,VIRGINI,100,SWANSON  C.,-0.357
69,0,WASHING,100,DILL  C.C.,-0.029
69,0,WASHING,200,JONES  W.L.,0.336
69,0,WEST VI,100,NEELY  M.M.,-0.348
69,0,WEST VI,200,GOFF  G.D.,0.473
69,0,WISCONS,200,LENROOT  I.,0.267
69,0,WISCONS,200,LAFOLLETTE,0.05
69,0,WYOMING,200,WARREN  F.,0.501
69,0,WYOMING,100,KENDRICK,-0.026
70,1,ALABAMA,100,MC DUFFIE,-0.467
70,2,ALABAMA,100,HILL  L.,-0.262
70,3,ALABAMA,100,STEAGALL  H,-0.376
70,4,ALABAMA,100,JEFFERS  L.,-0.327
70,5,ALABAMA,100,BOWLING  W.,-0.397
70,6,ALABAMA,100,OLIVER  W.B,-0.379
70,7,ALABAMA,100,ALLGOOD  M.,-0.34
70,8,ALABAMA,100,ALMON  E.B.,-0.341
70,9,ALABAMA,100,HUDDLESTON,-0.103
70,10,ALABAMA,100,BANKHEAD  W,-0.358
70,1,ARIZONA,100,DOUGLAS  L.,-0.142
70,1,ARKANSA,100,DRIVER  W.J,-0.257
70,2,ARKANSA,100,OLDFIELD  W,-0.419
70,3,ARKANSA,100,TILLMAN  J.,-0.292
70,4,ARKANSA,100,WINGO  O.,-0.323
70,5,ARKANSA,100,RAGON  H.,-0.253
70,6,ARKANSA,100,REED  J.B.,-0.359
70,7,ARKANSA,100,PARKS  T.B.,-0.301
70,1,CALIFOR,100,LEA  C.F.,-0.085
70,2,CALIFOR,200,ENGLEBRIGHT,0.161
70,3,CALIFOR,200,CURRY  C.F.,0.271
70,4,CALIFOR,200,KAHN  F.P.,0.2
70,5,CALIFOR,200,WELCH  R.J.,-0.16
70,6,CALIFOR,200,CARTER  A.E,0.175
70,7,CALIFOR,200,BARBOUR  H.,0.276
70,8,CALIFOR,200,FREE  A.M.,0.433
70,9,CALIFOR,200,EVANS  W.E.,0.377
70,10,CALIFOR,200,CRAIL  J.,0.315
